block,process,cell,method,output_mode,phase,iteration,position,seconds,output_finalize_seconds,output_download_bytes,output_gpu_copy_bytes,cub_scratch_bytes,peak_allocated_bytes,peak_reserved_bytes,output_sha256
repeat,4,k64,F16,gpu_radix,retained,0,1,0.07078549500147346,0.014940433000447229,30903984,15691992,32091135,695836160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,4,k64,F16,gpu_radix,retained,1,0,0.0707469009939814,0.014784331011469476,30903984,15691992,32091135,695836160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,4,k64,F16,legacy,retained,1,1,0.15960892599832732,0.09550034100539051,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,4,k64,F16,legacy,retained,2,0,0.1590750030009076,0.09423879699897952,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,4,k64,F16,gpu_radix,retained,2,1,0.07073396499617957,0.014880520000588149,30903984,15691992,32091135,695836160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,4,k64,F16,gpu_radix,retained,3,0,0.07079153199447319,0.01476233200810384,30903984,15691992,32091135,695836160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,4,k64,F16,legacy,retained,3,1,0.1588560009986395,0.09490470899618231,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,4,original,F8,gpu_radix,warmup,0,0,0.07693513900449034,0.01919055100006517,31408624,15944312,32606975,699397120,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,legacy,warmup,0,1,0.15844607699546032,0.09870501499972306,15944312,0,0,602064896,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,gpu_radix,retained,0,0,0.06937488800031133,0.015329813002608716,31408624,15944312,32606975,699397120,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,legacy,retained,0,1,0.1599034780083457,0.09821472299518064,15944312,0,0,602064896,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,legacy,retained,1,0,0.15959870599908754,0.09725325299950782,15944312,0,0,602064896,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,gpu_radix,retained,1,1,0.06899076199624687,0.015289564995327964,31408624,15944312,32606975,699397120,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,gpu_radix,retained,2,0,0.06849965699075256,0.015019027006928809,31408624,15944312,32606975,699397120,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,legacy,retained,2,1,0.15959334799845237,0.09783629600133281,15944312,0,0,602064896,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,legacy,retained,3,0,0.16211445500084665,0.09986445899994578,15944312,0,0,602064896,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F8,gpu_radix,retained,3,1,0.06945721899683122,0.015544470996246673,31408624,15944312,32606975,699397120,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,legacy,warmup,0,0,0.16549159699934535,0.09760989900678396,15944312,0,0,600830464,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,gpu_radix,warmup,0,1,0.07183409199933521,0.015794581006048247,31408624,15944312,32606975,698162688,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,legacy,retained,0,0,0.16175030800513923,0.09701713200774975,15944312,0,0,600830464,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,gpu_radix,retained,0,1,0.0718761049938621,0.015703601005952805,31408624,15944312,32606975,698162688,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,gpu_radix,retained,1,0,0.07124331200611778,0.01527690899092704,31408624,15944312,32606975,698162688,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,legacy,retained,1,1,0.16237089700007346,0.09772823899402283,15944312,0,0,600830464,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,legacy,retained,2,0,0.16240278400073294,0.09705833600310143,15944312,0,0,600830464,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,gpu_radix,retained,2,1,0.07163870299700648,0.015405258003738709,31408624,15944312,32606975,698162688,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,gpu_radix,retained,3,0,0.07069622099515982,0.01519807000295259,31408624,15944312,32606975,698162688,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F16,legacy,retained,3,1,0.16157196799758822,0.09710829399409704,15944312,0,0,600830464,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,gpu_radix,warmup,0,0,0.1465029489918379,0.018105590002960525,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,legacy,warmup,0,1,0.23629752300621476,0.09773177299939562,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,gpu_radix,retained,0,0,0.14646550500765443,0.018112762001692317,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,legacy,retained,0,1,0.23552253999514505,0.09740388100908604,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,legacy,retained,1,0,0.23539910500403494,0.09699724700476509,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,gpu_radix,retained,1,1,0.14587193800252862,0.01812839400372468,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,gpu_radix,retained,2,0,0.14575658900139388,0.018045636999886483,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,legacy,retained,2,1,0.23868533900531475,0.10017041501123458,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,legacy,retained,3,0,0.2385150350019103,0.09969777100195643,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,4,original,F32,gpu_radix,retained,3,1,0.14617494199774228,0.018168901005992666,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,k256,F16,gpu_radix,warmup,0,0,0.5756268429977354,0.0784437149995938,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,legacy,warmup,0,1,0.5683218070043949,0.4713053120067343,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,gpu_radix,retained,0,0,0.12768281101307366,0.07289071899140254,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,legacy,retained,0,1,0.563199269992765,0.470366751003894,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,legacy,retained,1,0,0.5641340830043191,0.4695806390081998,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,gpu_radix,retained,1,1,0.1272804839973105,0.0724271939980099,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,gpu_radix,retained,2,0,0.12618716500583105,0.07213339699956123,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,legacy,retained,2,1,0.5644466350058792,0.47213934500177857,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,legacy,retained,3,0,0.5653032609989168,0.4711682689958252,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,gpu_radix,retained,3,1,0.12925568599894177,0.0727026269887574,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,legacy,warmup,0,0,0.5777365810063202,0.4671468860033201,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,gpu_radix,warmup,0,1,0.1357439879939193,0.07279270999424625,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,legacy,retained,0,0,0.5711249360028887,0.4717983419977827,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,gpu_radix,retained,0,1,0.13388888900226448,0.07344334899971727,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,gpu_radix,retained,1,0,0.13169996200304013,0.07194323500152677,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,legacy,retained,1,1,0.568934705996071,0.47167008600081317,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,legacy,retained,2,0,0.5709508699947037,0.47122881999530364,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,gpu_radix,retained,2,1,0.13406618201406673,0.07348519400693476,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,gpu_radix,retained,3,0,0.132191235999926,0.0721788730006665,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,legacy,retained,3,1,0.5687259840051411,0.4714917730016168,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,gpu_radix,warmup,0,0,0.28686653199838474,0.07670756100560538,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,legacy,warmup,0,1,0.6526793770026416,0.4787282320030499,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,gpu_radix,retained,0,0,0.20408265099104028,0.0727587949950248,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,legacy,retained,0,1,0.6424225700029638,0.4727519059961196,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,legacy,retained,1,0,0.744899812998483,0.571563072007848,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,gpu_radix,retained,1,1,0.20331879099830985,0.0722132859955309,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,gpu_radix,retained,2,0,0.2014676669932669,0.07151042899931781,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,legacy,retained,2,1,0.6458357609953964,0.4769035010103835,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,legacy,retained,3,0,0.6479430769977625,0.47831686900462955,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F32,gpu_radix,retained,3,1,0.2028218810010003,0.07235940899408888,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,original,F32,legacy,warmup,0,0,0.23680080400663428,0.09949833700375166,15944312,0,0,469237760,482344960,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,gpu_radix,warmup,0,1,0.1499533780006459,0.01873788500961382,31408624,15944312,32606975,566569984,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,legacy,retained,0,0,0.24012445998960175,0.09766543901059777,15944312,0,0,469237760,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,gpu_radix,retained,0,1,0.14786852500401437,0.018197023004177026,31408624,15944312,32606975,566569984,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,gpu_radix,retained,1,0,0.14652242200099863,0.018125483999028802,31408624,15944312,32606975,566569984,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,legacy,retained,1,1,0.23782091699831653,0.0977075499977218,15944312,0,0,469237760,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,legacy,retained,2,0,0.23818916900199838,0.09722797000722494,15944312,0,0,469237760,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,gpu_radix,retained,2,1,0.1468492660060292,0.01817286900768522,31408624,15944312,32606975,566569984,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,gpu_radix,retained,3,0,0.14600558100210037,0.01818837400060147,31408624,15944312,32606975,566569984,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F32,legacy,retained,3,1,0.23760252801002935,0.09738707001088187,15944312,0,0,469237760,616562688,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,gpu_radix,warmup,0,0,0.07747311600542162,0.018590671999845654,31408624,15944312,32606975,698162688,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,legacy,warmup,0,1,0.16397729600430466,0.0982534590002615,15944312,0,0,600830464,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,gpu_radix,retained,0,0,0.07176538500061724,0.016337090011802502,31408624,15944312,32606975,698162688,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,legacy,retained,0,1,0.16210579199832864,0.09670198299863841,15944312,0,0,600830464,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,legacy,retained,1,0,0.1621563339867862,0.09670823899796233,15944312,0,0,600830464,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,gpu_radix,retained,1,1,0.0720135349984048,0.01620303699746728,31408624,15944312,32606975,698162688,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,gpu_radix,retained,2,0,0.07159462300478481,0.016001819996745326,31408624,15944312,32606975,698162688,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,legacy,retained,2,1,0.16177957599575166,0.09691902699705679,15944312,0,0,600830464,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,legacy,retained,3,0,0.16185955800756346,0.09653120400616899,15944312,0,0,600830464,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,gpu_radix,retained,3,1,0.07180471000901889,0.01621894899290055,31408624,15944312,32606975,698162688,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,legacy,warmup,0,0,0.16172556299716234,0.09899473999394104,15944312,0,0,600590336,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,gpu_radix,warmup,0,1,0.06990968000900466,0.016231382003752515,31408624,15944312,32606975,696975360,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,legacy,retained,0,0,0.15983883599983528,0.09692404199449811,15944312,0,0,600590336,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,gpu_radix,retained,0,1,0.06929732499702368,0.0161666560015874,31408624,15944312,32606975,696975360,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,gpu_radix,retained,1,0,0.06965014500019606,0.016033103005611338,31408624,15944312,32606975,696975360,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,legacy,retained,1,1,0.15929211700859014,0.09694090900302399,15944312,0,0,600590336,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,legacy,retained,2,0,0.16353234599228017,0.0987496490124613,15944312,0,0,600590336,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,gpu_radix,retained,2,1,0.07011856400640681,0.016483150990097784,31408624,15944312,32606975,696975360,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,gpu_radix,retained,3,0,0.06920665499637835,0.016178431003936566,31408624,15944312,32606975,696975360,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,legacy,retained,3,1,0.16056046799349133,0.09835020499303937,15944312,0,0,600590336,750780416,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,k64,F8,gpu_radix,warmup,0,0,0.07238261098973453,0.016680462009389885,30903984,15691992,32091135,697070592,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,legacy,warmup,0,1,0.1584234070032835,0.09569492800801527,15691992,0,0,602064896,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,gpu_radix,retained,0,0,0.06949679600074887,0.016064340990851633,30903984,15691992,32091135,697070592,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,legacy,retained,0,1,0.1570532670011744,0.09485869799391367,15691992,0,0,602064896,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,legacy,retained,1,0,0.15612607999355532,0.09361629800696392,15691992,0,0,602064896,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,gpu_radix,retained,1,1,0.06937781200394966,0.016032447005272843,30903984,15691992,32091135,697070592,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,gpu_radix,retained,2,0,0.06881521899776999,0.015868123999098316,30903984,15691992,32091135,697070592,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,legacy,retained,2,1,0.15714628300338518,0.09449468599632382,15691992,0,0,602064896,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,legacy,retained,3,0,0.15648009999131318,0.09393103400361724,15691992,0,0,602064896,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,gpu_radix,retained,3,1,0.06906249800522346,0.01593867399787996,30903984,15691992,32091135,697070592,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F32,legacy,warmup,0,0,0.23623257399594877,0.09559437299321871,15691992,0,0,469237760,740294656,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F32,gpu_radix,warmup,0,1,0.1472992740018526,0.018196261007688008,30903984,15691992,32091135,564243456,742391808,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F32,legacy,retained,0,0,0.2265178669913439,0.09343495400389656,15691992,0,0,469237760,742391808,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F32,gpu_radix,retained,0,1,0.147150042001158,0.018524651997722685,30903984,15691992,32091135,564243456,742391808,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F32,gpu_radix,retained,1,0,0.13169777698931284,0.003794969990849495,30903984,15691992,32091135,564243456,742391808,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
